time,current,voltage,power,pressure_anode_inlet,pressure_anode_outlet,pressure_cathode_inlet,pressure_cathode_outlet,temp_anode_endplate,temp_anode_dewpoint_water,temp_anode_inlet,temp_anode_outlet,temp_cathode_dewpoint_water,temp_cathode_inlet,temp_cathode_outlet,total_anode_stack_flow,total_cathode_stack_flow
1534,14.8163,0.7233,10.72,110.508353,110.731657,111.216578,108.792114,83.641876,53.955879,68.821831,38.482471,63.601482,69.508324,57.789955,0.207,0.864
1535,14.8139,0.724,10.72,110.306003,110.832759,111.216578,108.792114,83.604843,53.813766,68.834457,38.429562,63.562725,69.471283,57.815792,0.207,0.864
1536,14.8187,0.724,10.73,110.204828,110.832759,111.216578,108.792114,83.543114,53.839603,68.746078,38.416336,63.575645,69.533012,57.841633,0.207,0.864
1537,14.8163,0.724,10.73,110.204828,110.731657,111.216578,108.792114,83.567802,53.826683,68.771324,38.429562,63.601482,69.495972,57.86747,0.207,0.864
1538,14.8139,0.724,10.72,110.204828,110.731657,111.216578,108.792114,83.654221,53.878361,68.809204,38.442791,63.627323,69.495972,57.88039,0.207,0.864
1539,10.3746,0.7647,7.93,109.901303,110.428352,110.811878,108.792114,83.629532,53.930038,68.809204,38.442791,63.601482,69.520668,57.944988,0.153,0.639
1540,10.3746,0.7627,7.91,109.901303,110.428352,110.508353,108.387024,83.641876,53.878361,68.771324,38.429562,63.549805,69.495972,57.893311,0.145,0.605
1541,10.3746,0.7614,7.9,110.103653,110.529453,110.407178,108.589569,83.691254,53.917122,68.771324,38.442791,63.562725,69.471283,57.906231,0.145,0.605
1542,10.3746,0.7608,7.89,110.103653,110.125047,110.204828,108.589569,83.752983,53.904202,68.746078,38.456017,63.601482,69.483627,57.906231,0.145,0.605
1543,10.3746,0.7602,7.89,110.103653,110.125047,110.103653,108.184478,83.580147,53.865444,68.783951,38.403107,63.601482,69.409561,57.906231,0.145,0.605
1544,10.3746,0.7598,7.88,109.597778,110.125047,110.002478,108.083206,83.617187,53.878361,68.708199,38.416336,63.562725,69.43425,57.802872,0.145,0.605
1545,10.3746,0.7595,7.88,109.597778,110.32725,110.103653,108.083206,83.641876,53.865444,68.720825,38.376656,63.575645,69.446594,57.841633,0.145,0.605
1546,10.3746,0.7592,7.88,109.597778,110.32725,109.800128,108.083206,83.666565,53.904202,68.670319,38.456017,63.627323,69.421906,57.88039,0.145,0.605
1547,10.3746,0.7595,7.88,109.800128,110.32725,109.698953,108.083206,83.617187,53.852524,68.733452,38.416336,63.562725,69.421906,57.854553,0.145,0.605
1548,10.377,0.7589,7.87,109.597778,110.32725,109.800128,108.083206,83.617187,53.878361,68.682945,38.456017,63.575645,69.409561,57.815792,0.145,0.605
1549,10.377,0.7589,7.87,109.800128,110.125047,109.698953,108.083206,83.604843,53.930038,68.758698,38.389881,63.536884,69.409561,57.815792,0.145,0.605
1550,10.377,0.7585,7.87,109.597778,110.125047,109.698953,108.083206,83.654221,53.852524,68.733452,38.363426,63.575645,69.43425,57.854553,0.145,0.605
1551,10.377,0.7589,7.87,109.800128,110.125047,109.800128,108.083206,83.592491,53.865444,68.670319,38.389881,63.562725,69.43425,57.841633,0.145,0.605
1552,10.377,0.7585,7.87,109.800128,110.32725,109.698953,108.083206,83.592491,53.826683,68.670319,38.389881,63.562725,69.409561,57.789955,0.145,0.605
1553,10.377,0.7582,7.87,109.597778,110.32725,109.698953,108.083206,83.580147,53.852524,68.657692,38.376656,63.562725,69.458939,57.828712,0.145,0.605
1554,10.377,0.7582,7.87,109.901303,110.125047,109.800128,108.083206,83.641876,53.852524,68.657692,38.363426,63.536884,69.409561,57.88039,0.145,0.605
1555,10.377,0.7582,7.87,109.597778,110.125047,109.597778,108.083206,83.604843,53.852524,68.695572,38.363426,63.588562,69.43425,57.854553,0.145,0.605
1556,10.377,0.7579,7.86,109.800128,110.32725,109.698953,108.083206,83.654221,53.891281,68.720825,38.416336,63.549805,69.421906,57.86747,0.145,0.605
1557,10.377,0.7582,7.87,109.597778,110.32725,109.800128,108.083206,83.629532,53.826683,68.670319,38.403107,63.601482,69.43425,57.86747,0.145,0.605
1558,10.3746,0.7576,7.86,109.597778,110.529453,109.800128,108.083206,83.678909,53.852524,68.670319,38.403107,63.562725,69.335487,57.841633,0.145,0.605
1559,10.3746,0.7576,7.86,109.901303,110.428352,109.698953,108.083206,83.666565,53.865444,68.720825,38.376656,63.601482,69.397209,57.919147,0.145,0.605
1560,10.3746,0.7576,7.86,109.901303,110.32725,109.800128,108.083206,83.678909,53.878361,68.695572,38.363426,63.562725,69.397209,57.88039,0.145,0.605
1561,10.3746,0.7579,7.86,110.103653,110.428352,109.800128,108.083206,83.740639,53.839603,68.733452,38.363426,63.575645,69.397209,57.893311,0.145,0.605
1562,10.3746,0.7579,7.86,110.103653,110.32725,109.800128,108.083206,83.654221,53.800846,68.670319,38.336971,63.536884,69.37252,57.841633,0.145,0.605
1563,10.3746,0.7572,7.86,109.901303,110.32725,109.800128,108.083206,83.641876,53.826683,68.657692,38.389881,63.601482,69.446594,57.893311,0.145,0.605
1564,1.758,0.86,1.51,109.901303,110.529453,109.597778,108.083206,83.703606,53.904202,68.657692,38.350201,63.588562,69.43425,57.893311,0.096,0.399
1565,1.7604,0.8574,1.51,109.901303,110.529453,108.990728,107.47557,83.666565,53.826683,68.682945,38.403107,63.601482,69.409561,57.893311,0.084,0.35
1566,1.7604,0.8561,1.51,110.103653,110.428352,108.484854,107.678115,83.617187,53.852524,68.657692,38.350201,63.485207,69.360176,57.88039,0.084,0.349
1567,1.7604,0.8548,1.5,109.901303,110.32725,108.484854,107.88066,83.629532,53.839603,68.670319,38.336971,63.601482,69.37252,57.854553,0.084,0.349
1568,1.7604,0.8542,1.5,109.901303,110.428352,108.484854,107.779388,83.617187,53.865444,68.61982,38.350201,63.627323,69.286102,57.802872,0.084,0.349
1569,1.7604,0.8519,1.5,109.901303,110.428352,108.990728,108.184478,83.629532,53.878361,68.569313,38.389881,63.549805,69.298447,57.815792,0.084,0.349
1570,1.7604,0.8522,1.5,109.901303,110.428352,109.294253,108.792114,83.592491,53.826683,68.569313,38.376656,63.575645,69.212036,57.712437,0.084,0.349
1571,1.7604,0.8535,1.5,109.901303,110.428352,109.294253,107.779388,83.543114,53.865444,68.569313,38.376656,63.588562,69.236725,57.647839,0.084,0.349
1572,1.7604,0.8529,1.5,109.901303,110.428352,108.990728,107.678115,83.567802,53.839603,68.556686,38.350201,63.562725,69.22438,57.660759,0.084,0.349
1573,1.7604,0.8522,1.5,109.901303,110.529453,108.484854,107.779388,83.604843,53.852524,68.569313,38.376656,63.601482,69.286102,57.699516,0.084,0.349
1574,1.7604,0.8506,1.5,109.901303,110.428352,109.294253,108.387024,83.481384,53.800846,68.569313,38.350201,63.523964,69.298447,57.6866,0.084,0.349
1575,1.7604,0.8512,1.5,109.901303,110.529453,109.294253,108.792114,83.518425,53.891281,68.58194,38.31052,63.627323,69.249069,57.570324,0.084,0.349
1576,1.7604,0.8509,1.5,109.901303,110.428352,109.597778,108.893387,83.530769,53.852524,68.607193,38.376656,63.562725,69.286102,57.583241,0.084,0.349
1577,1.7604,0.8516,1.5,109.901303,110.529453,109.597778,108.083206,83.543114,53.878361,68.493561,38.297291,63.588562,69.261414,57.544483,0.084,0.349
1578,1.7604,0.8516,1.5,109.901303,110.529453,108.990728,107.88066,83.493729,53.865444,68.569313,38.363426,63.562725,69.261414,57.596161,0.084,0.349
1579,1.7604,0.8506,1.5,109.901303,110.428352,108.990728,107.779388,83.543114,53.891281,68.50618,38.323746,63.588562,69.37252,57.583241,0.084,0.349
1580,1.7604,0.85,1.5,109.901303,110.428352,108.889554,108.387024,83.518425,53.852524,68.569313,38.350201,63.536884,69.347832,57.622002,0.084,0.349
1581,1.7604,0.8493,1.5,109.901303,110.428352,109.091903,108.387024,83.493729,53.852524,68.50618,38.336971,63.588562,69.360176,57.531563,0.084,0.349
1582,1.7604,0.8496,1.5,109.901303,110.529453,109.597778,108.792114,83.555458,53.839603,68.531433,38.336971,63.523964,69.261414,57.570324,0.084,0.349
1583,1.7604,0.8496,1.5,110.103653,110.428352,109.597778,108.994659,83.506081,53.878361,68.493561,38.336971,63.575645,69.323143,57.466965,0.084,0.349
1584,1.7604,0.8496,1.5,109.901303,110.428352,109.800128,108.994659,83.456696,53.826683,68.480934,38.31052,63.572655,69.310799,57.441128,0.084,0.349
1585,1.7604,0.8493,1.5,109.901303,110.125047,109.800128,108.994659,83.506081,53.839603,68.493561,38.297291,63.523964,69.310799,57.415287,0.084,0.349
1586,4.4297,0.8028,3.56,109.597778,110.125047,109.800128,108.792114,83.46904,53.891281,68.443054,38.31052,63.588562,69.310799,57.415287,0.084,0.349
1587,4.4297,0.8044,3.56,109.800128,110.32725,109.698953,108.792114,83.481384,53.852524,68.480934,38.336971,63.575645,69.37252,57.40237,0.084,0.349
1588,4.4297,0.8051,3.57,109.496603,110.32725,109.800128,108.893387,83.481384,53.904202,68.493561,38.350201,63.588562,69.421906,57.454048,0.084,0.349
1589,4.4297,0.8054,3.57,109.496603,110.125047,109.698953,108.792114,83.518425,53.852524,68.50618,38.31052,63.575645,69.347832,57.428207,0.084,0.349
1590,4.4297,0.8054,3.57,109.597778,110.32725,109.800128,108.994659,83.530769,53.800846,68.531433,38.284065,63.598495,69.397209,57.428207,0.084,0.349
1591,4.4297,0.8057,3.57,109.395428,110.32725,109.800128,108.792114,83.444351,53.839603,68.50618,38.284065,63.601482,69.384865,57.363609,0.084,0.349
1592,4.4297,0.8057,3.57,109.395428,110.32725,109.800128,108.994659,83.530769,53.826683,68.480934,38.323746,63.588562,69.347832,57.363609,0.084,0.349
1593,4.4297,0.8057,3.57,109.597778,110.32725,109.800128,108.792114,83.604843,53.813766,68.518806,38.297291,63.546818,69.37252,57.350693,0.084,0.349
1594,4.4297,0.806,3.57,109.597778,110.32725,109.800128,108.893387,83.567802,53.865444,68.430428,38.323746,63.611416,69.360176,57.350693,0.084,0.349
1595,4.4322,0.806,3.57,109.597778,110.529453,109.800128,109.197205,83.518425,53.839603,68.443054,38.297291,63.588562,69.421906,57.37653,0.084,0.349
1596,4.4297,0.8063,3.57,109.800128,110.428352,109.800128,108.994659,83.518425,53.878361,68.455681,38.31052,63.572655,69.384865,57.37653,0.084,0.349
1597,4.4273,0.806,3.57,109.800128,110.529453,109.800128,108.994659,83.491432,53.892185,68.499138,38.33564,63.622318,69.446404,57.342381,0.084,0.349
1598,4.4297,0.8063,3.57,109.800128,110.428352,109.800128,108.994659,83.528473,53.892185,68.524391,38.322414,63.648155,69.446404,57.31654,0.084,0.349
1599,1.7604,0.8545,1.5,109.901303,110.428352,109.698953,108.994659,83.555458,53.800846,68.518806,38.231155,63.611416,69.360176,57.273174,0.084,0.349
1600,1.7604,0.8529,1.5,109.901303,110.428352,109.800128,108.994659,83.555458,53.852524,68.443054,38.284065,63.559738,69.37252,57.247334,0.084,0.349
1601,1.7604,0.8516,1.5,109.901303,110.731657,109.800128,109.197205,83.516129,53.879265,68.473885,38.256279,63.622318,69.508133,57.31654,0.084,0.349
1602,1.7604,0.8516,1.5,109.901303,110.529453,109.800128,108.792114,83.506081,53.852524,68.455681,38.244385,63.549805,69.409561,57.234417,0.084,0.349
1603,1.7604,0.8512,1.5,110.204828,110.731657,109.800128,108.994659,83.530769,53.826683,68.455681,38.25761,63.572655,69.43425,57.247334,0.084,0.349
1604,1.7604,0.8506,1.5,110.204828,110.832759,109.800128,108.792114,83.493729,53.865444,68.443054,38.284065,63.572655,69.397209,57.234417,0.084,0.349
1605,1.7604,0.8506,1.5,110.204828,110.832759,109.800128,109.197205,83.479088,53.866348,68.461258,38.269505,63.622318,69.446404,57.251942,0.084,0.349
1606,1.7604,0.8503,1.5,110.204828,110.832759,109.800128,108.792114,83.481384,53.813766,68.443054,38.270836,63.585575,69.43425,57.273174,0.084,0.349
1607,1.7604,0.85,1.5,110.204828,110.832759,109.698953,108.994659,83.506081,53.800846,68.443054,38.284065,63.637253,69.446594,57.234417,0.084,0.349
1608,1.7604,0.85,1.5,110.204828,110.731657,109.800128,108.994659,83.503784,53.892185,68.448631,38.309185,63.635235,69.446404,57.213184,0.084,0.349
1609,1.7604,0.8496,1.5,110.204828,110.731657,109.800128,108.994659,83.506081,53.852524,68.455681,38.270836,63.559738,69.43425,57.169819,0.084,0.349
1610,1.7628,0.8496,1.5,110.103653,110.731657,109.800128,108.994659,83.479088,53.853428,68.385506,38.269505,63.609398,69.471092,57.161507,0.084,0.349
1611,1.7604,0.8493,1.5,110.508353,110.832759,109.800128,108.994659,83.503784,53.866348,68.486511,38.24305,63.609398,69.495789,57.200264,0.084,0.349
1612,1.7628,0.849,1.5,110.204828,110.731657,109.800128,108.994659,83.491432,53.905106,68.410759,38.24305,63.648155,69.471092,57.148586,0.084,0.349
1613,1.7604,0.8487,1.49,110.204828,110.731657,109.800128,108.994659,83.454399,53.879265,68.448631,38.256279,63.622318,69.508133,57.135666,0.084,0.349
1614,1.7604,0.8487,1.49,110.508353,110.731657,110.103653,109.197205,83.528473,53.930943,68.461258,38.24305,63.648155,69.508133,57.161507,0.084,0.349
1615,1.7604,0.8487,1.49,109.901303,110.731657,110.103653,108.994659,83.491432,53.879265,68.473885,38.269505,63.583557,69.471092,57.096909,0.084,0.349
1616,1.7604,0.8487,1.49,109.901303,110.529453,110.103653,109.197205,83.53833,53.886276,68.463417,38.318623,63.55772,69.540573,57.177734,0.084,0.349
1617,1.7604,0.8487,1.49,110.103653,110.832759,110.103653,108.994659,83.466743,53.866348,68.461258,38.269505,63.609398,69.483437,57.122749,0.084,0.349
1618,1.7604,0.8483,1.49,109.901303,110.731657,110.002478,108.994659,83.518425,53.813766,68.455681,38.231155,63.585575,69.483627,57.07938,0.084,0.349
1619,1.7604,0.8483,1.49,109.901303,110.529453,109.800128,108.994659,83.481384,53.813766,68.443054,38.284065,63.585575,69.458939,57.07938,0.084,0.349
1620,1.7604,0.848,1.49,109.901303,110.428352,110.002478,109.197205,83.466743,53.905106,68.423386,38.216599,63.596478,69.508133,57.058151,0.084,0.349
1621,1.7604,0.848,1.49,110.103653,110.832759,110.103653,108.994659,83.491432,53.892185,68.410759,38.282734,63.622318,69.532822,57.071072,0.084,0.349
1622,1.7604,0.848,1.49,110.204828,110.731657,110.002478,108.994659,83.503784,53.853428,68.436005,38.269505,63.648155,69.520477,57.03231,0.084,0.349
1623,1.7604,0.8477,1.49,110.103653,110.731657,110.002478,109.197205,83.503784,53.866348,68.448631,38.24305,63.635235,69.508133,57.006474,0.084,0.349
1624,1.7604,0.8477,1.49,109.901303,110.832759,110.103653,109.197205,83.503784,53.879265,68.410759,38.256279,63.570641,69.55751,57.03231,0.084,0.349
1625,1.7604,0.8477,1.49,109.901303,110.832759,109.800128,109.197205,83.442055,53.943863,68.436005,38.256279,63.622318,69.545166,57.01939,0.084,0.349
1626,1.7604,0.8477,1.49,110.204828,110.731657,110.002478,108.994659,83.479088,53.866348,68.423386,38.216599,63.583557,69.508133,56.993698,0.084,0.349
1627,1.7604,0.8474,1.49,110.204828,110.832759,110.002478,108.994659,83.528473,53.879265,68.461258,38.229824,63.622318,69.508133,57.006474,0.083,0.349
1628,1.7604,0.8474,1.49,109.901303,110.731657,110.103653,109.197205,83.503784,53.866348,68.486511,38.216599,63.609398,69.483437,57.006474,0.084,0.349
1629,1.7604,0.8474,1.49,109.901303,110.832759,110.103653,108.994659,83.479088,53.905106,68.423386,38.24305,63.635235,69.495789,56.993698,0.084,0.349
1630,1.7604,0.847,1.49,109.901303,110.731657,110.002478,108.994659,83.466743,53.827587,68.398132,38.216599,63.622318,69.55751,56.955822,0.084,0.349
1631,1.7604,0.8474,1.49,110.103653,110.428352,110.103653,109.197205,83.516129,53.879265,68.410759,38.216599,63.673996,69.532822,56.943195,0.084,0.349
1632,9.4848,0.745,7.07,110.204828,110.731657,110.204828,108.994659,83.503784,53.905106,68.410759,38.190144,63.661076,69.545166,56.930569,0.126,0.526
1633,9.4848,0.7524,7.14,110.508353,110.731657,110.204828,108.589569,83.525986,53.886276,68.463417,38.239258,63.622318,69.614647,57.591156,0.132,0.553
1634,9.4848,0.753,7.14,110.204828,110.428352,110.002478,108.994659,83.624748,53.886276,68.48867,38.252487,63.661076,69.688721,57.449043,0.133,0.553
1635,9.4848,0.7424,7.04,110.103653,110.529453,110.204828,109.298477,83.587715,53.860439,68.513916,38.239258,63.673996,69.676369,57.410282,0.133,0.553
1636,9.4848,0.7543,7.15,109.901303,110.529453,110.508353,109.298477,83.503784,53.866348,68.461258,38.190144,63.609398,69.631584,57.264862,0.133,0.553
1637,9.4872,0.7582,7.19,109.901303,110.529453,110.508353,108.994659,83.624748,53.873356,68.526543,38.239258,63.635235,69.676369,57.255249,0.133,0.553
1638,9.4848,0.7579,7.19,110.103653,110.428352,110.407178,109.197205,83.587715,53.886276,68.551796,38.265713,63.632248,69.713409,57.28109,0.133,0.553
1639,9.4848,0.7582,7.19,109.597778,110.529453,110.407178,108.792114,83.649437,53.912117,68.551796,38.239258,63.609398,69.762787,57.255249,0.133,0.553
1640,9.4848,0.7589,7.2,109.901303,110.428352,110.407178,108.893387,83.57785,53.866348,68.524391,38.176914,63.645168,69.656273,57.187344,0.133,0.553
1641,9.4848,0.7589,7.2,109.901303,110.32725,110.204828,108.792114,83.637093,53.912117,68.602303,38.226032,63.609398,69.713409,57.203571,0.133,0.553
1642,9.4848,0.7582,7.19,109.901303,110.428352,110.002478,108.387024,83.661781,53.873356,68.551796,38.212807,63.632248,69.713409,57.164814,0.133,0.553
1643,9.4872,0.7582,7.19,109.901303,110.529453,110.103653,108.893387,83.637093,53.873356,68.526543,38.199577,63.609398,69.713409,57.190651,0.132,0.553
1644,9.4848,0.7585,7.19,110.103653,110.32725,110.103653,108.792114,83.637093,53.860439,68.577049,38.186352,63.619331,69.664024,57.100216,0.133,0.553
1645,9.4848,0.7585,7.19,109.597778,110.428352,110.204828,108.792114,83.637093,53.847519,68.577049,38.186352,63.632248,69.664024,57.113136,0.133,0.553
1646,9.4848,0.7585,7.19,109.901303,110.428352,110.407178,108.792114,83.661781,53.925037,68.577049,38.199577,63.622318,69.750443,57.061459,0.133,0.553
1647,9.4848,0.7598,7.21,109.901303,110.428352,110.407178,108.792114,83.649437,53.847519,68.627548,38.186352,63.58057,69.713409,57.061459,0.133,0.553
1648,9.4848,0.7592,7.2,109.901303,110.428352,110.002478,108.792114,83.686478,53.834599,68.564423,38.173122,63.619331,69.725754,57.048538,0.133,0.553
1649,9.4848,0.7595,7.2,110.103653,110.428352,110.204828,108.994659,83.698822,53.886276,68.564423,38.212807,63.58057,69.762787,56.996933,0.133,0.553
1650,9.4848,0.7605,7.21,109.901303,110.428352,110.204828,108.792114,83.624748,53.873356,68.589676,38.199577,63.645168,69.750443,56.996933,0.133,0.553
1651,9.4848,0.7602,7.21,110.103653,110.529453,110.103653,108.893387,83.661781,53.899197,68.564423,38.159897,63.632248,69.688721,57.048538,0.133,0.553
1652,9.4872,0.7598,7.21,110.103653,110.529453,110.407178,108.994659,83.661781,53.860439,68.589676,38.239258,63.596478,69.762787,56.996933,0.133,0.553
1653,9.4848,0.7605,7.21,109.901303,110.428352,110.407178,108.893387,83.637093,53.860439,68.614922,38.186352,63.658089,69.750443,57.009781,0.133,0.553
1654,9.4872,0.7608,7.22,109.901303,110.428352,110.103653,108.792114,83.723511,53.860439,68.652802,38.173122,63.645168,69.713409,57.009781,0.133,0.553
1655,9.4872,0.7598,7.21,109.901303,110.529453,110.407178,108.893387,83.698822,53.821678,68.589676,38.173122,63.622318,69.713409,57.009781,0.133,0.553
1656,9.4872,0.7614,7.22,109.901303,110.428352,110.103653,108.589569,83.661781,53.912117,68.577049,38.226032,63.606411,69.762787,56.996933,0.133,0.553
1657,9.4848,0.7611,7.22,109.901303,110.428352,110.103653,108.589569,83.649437,53.873356,68.564423,38.186352,63.606411,69.750443,57.074375,0.133,0.553
1658,9.4872,0.7602,7.21,109.901303,110.529453,110.002478,108.893387,83.723511,53.860439,68.602303,38.186352,63.619331,69.787483,57.009781,0.133,0.553
1659,9.4896,0.7611,7.22,110.103653,110.428352,110.103653,108.589569,83.674126,53.886276,68.589676,38.186352,63.570641,69.701065,56.97168,0.133,0.553
1660,9.4872,0.7611,7.22,110.103653,110.428352,110.103653,108.387024,83.686478,53.834599,68.640175,38.120216,63.619331,69.701065,57.022697,0.133,0.553
1661,9.4872,0.7605,7.21,109.901303,110.428352,110.002478,108.792114,83.649437,53.834599,68.640175,38.159897,63.606411,69.725754,57.035618,0.133,0.553
1662,9.4872,0.7605,7.21,109.901303,110.428352,110.002478,108.792114,83.674126,53.873356,68.614922,38.159897,63.593491,69.713409,57.061459,0.133,0.553
1663,9.4872,0.7611,7.22,110.103653,110.731657,110.002478,108.589569,83.661781,53.860439,68.614922,38.133442,63.58057,69.713409,57.022697,0.133,0.553
